nameseq,k1,k2,k3,k4,k5,label
non-promoter-521,1.994446313862805,3.9251932593386742,5.378218526926931,6.105915039375076,6.214838488746853,promotor
non-promoter-522,1.9856263738161597,3.7907762870925623,5.02484957805486,5.682587475161563,5.971268521186288,promotor
non-promoter-523,1.8886967080153405,3.6391471165349003,4.969602388477639,5.72419148154408,6.003609105545678,promotor
non-promoter-524,1.9883036207569014,3.8251932593386746,5.300183121403126,6.0289919624519985,6.266786540694905,promotor
non-promoter-525,1.9495931346766868,3.8065232906618,5.264047007830045,5.993672891911441,6.162890436798801,promotor
non-promoter-526,1.8807204542840277,3.6611141899025377,4.97392441873455,5.670017603477638,6.012115885182737,promotor
non-promoter-527,1.9539971562893519,3.8024897407038765,5.26866128601486,6.003350936810973,6.162890436798801,promotor
non-promoter-528,1.987056172252699,3.8283013852822605,5.268661286014859,6.096236994475543,6.188864462772827,promotor
non-promoter-529,1.8997881866480246,3.731897542598332,5.167722444862491,5.886435353749899,6.127112677030444,promotor
non-promoter-530,1.9483503785959728,3.788462747686097,5.207208716745577,5.916749814988364,6.1369164108247745,promotor
non-promoter-531,1.9979334329964378,3.894267665769973,5.309738659405195,5.942390840629391,6.162890436798801,promotor
non-promoter-532,1.9843626851802951,3.877018048528793,5.403534982623134,6.105915039375075,6.214838488746853,promotor
non-promoter-533,1.906316168293507,3.782461954806174,5.146490596718616,5.849504782964815,6.084968358876723,promotor
non-promoter-534,1.987056172252699,3.8241814593727472,5.360371570797599,6.054632988093023,6.214838488746852,promotor
non-promoter-535,1.9206189148904418,3.796004734362694,5.159193604030645,5.8364336290077174,6.065360891288061,promotor
non-promoter-536,1.9151999226133205,3.680509427206205,5.072662001769745,5.830148693165754,6.110942384850748,promotor
non-promoter-537,1.981261195746968,3.816622231204179,4.963926679418061,5.645988078081135,5.971268521186288,promotor
non-promoter-538,1.9380503566581566,3.796073333429161,5.303533279713129,5.846111673907248,6.1271126770304445,promotor
non-promoter-539,1.9723922221490908,3.750481135323616,5.233789292316587,5.9327127957298575,6.127112677030444,promotor
non-promoter-540,1.9320834574050556,3.7348658715261633,5.135378690913836,5.932712795729858,6.15308670300447,promotor
non-promoter-541,1.9634369390767952,3.8057095825937473,5.1121482736528305,5.855789718806779,6.162890436798801,promotor
non-promoter-542,1.9428862953314527,3.71140278473134,5.06486552057043,5.839826738065285,6.1369164108247745,promotor
non-promoter-543,1.9607573031877168,3.8243986728015535,5.0106797618679755,5.578743046057589,5.909516735443907,promotor
non-promoter-544,1.9282523982821504,3.7575693901609606,5.341260494793461,6.0289919624519985,6.240812514720878,promotor
non-promoter-545,1.9230915378736055,3.7579093425642593,5.207535698378018,5.9327127957298575,6.162890436798801,promotor
non-promoter-546,1.9979334329964378,3.873098996850684,5.2715165073969175,5.916749814988364,6.136916410824775,promotor
non-promoter-547,1.9532229366900418,3.8279264145018668,5.208472836620385,6.003350936810972,6.188864462772827,promotor
non-promoter-548,1.9932858588354365,3.9169732478944406,5.372782330181728,6.044954943193494,6.240812514720878,promotor
non-promoter-549,1.9856263738161595,3.849347315227058,5.4458764758882765,6.028991962451996,6.188864462772827,promotor
non-promoter-550,1.941276162158089,3.761839458529331,5.254491469827976,5.8973937251893,6.162890436798801,promotor
non-promoter-551,1.9153248319252625,3.7119258344809207,5.036198906564221,5.932712795729856,6.162890436798801,promotor
non-promoter-552,1.961052373659182,3.7623000864174534,5.107207013835574,5.84611167390725,6.188864462772827,promotor
non-promoter-553,1.9709713055744702,3.7902532373429825,5.017414812192527,5.682587475161562,6.0330203069286705,promotor
non-promoter-554,1.9979334329964378,3.9134627476860975,5.344610653103467,5.993672891911442,6.162890436798801,promotor
non-promoter-555,1.9481952931990956,3.803415164718215,5.265311127704854,6.028991962451999,6.214838488746853,promotor
non-promoter-556,1.9943652621262196,3.781661024187886,5.2242337543145165,5.8864353537498975,6.136916410824775,promotor
non-promoter-557,1.9590524263912061,3.817730752564798,5.222969634439709,5.9680318662704135,6.162890436798801,promotor
non-promoter-558,1.9393116548387552,3.777863992640409,5.080626438264564,5.794829622625197,6.110942384850749,promotor
non-promoter-559,1.9832995220211744,3.778789416654746,5.207208716745575,6.019313917552467,6.240812514720878,promotor
non-promoter-560,1.9544953762452772,3.8672940787668075,5.309738659405195,5.983994847011908,6.214838488746852,promotor
non-promoter-561,1.979411572061995,3.902306643357596,5.404799102497941,5.9839948470119095,6.188864462772827,promotor
non-promoter-562,1.9719445869121706,3.7895088471852567,4.972660298859743,5.687592084463654,6.023216573134341,promotor
non-promoter-563,1.9979334329964378,3.9465620836455075,5.430115558194144,6.080274013734049,6.240812514720878,promotor
non-promoter-564,1.935617380764456,3.7706366596311707,5.216764254747645,5.855789718806779,6.127112677030444,promotor
non-promoter-565,1.9877604134275972,3.842528533687584,5.2955688432183115,6.009635872652936,6.162890436798801,promotor
non-promoter-566,1.9851283028994489,3.7728981226192797,5.165928654355195,5.865467763706313,6.1369164108247745,promotor
non-promoter-567,1.9618873288630474,3.7460390338959275,5.0664566220776805,5.855789718806782,6.162890436798801,promotor
non-promoter-568,1.9943652621262196,3.9091406028993707,5.341260494793461,5.948675776471353,6.188864462772827,promotor
non-promoter-569,1.9979334329964378,3.9639857974356776,5.490304007588618,6.105915039375075,6.240812514720878,promotor
non-promoter-570,1.9979334329964378,3.9624488842305006,5.547142298673087,6.105915039375075,6.266786540694905,promotor
non-promoter-571,1.9678190628140473,3.870027233930001,5.316765957657648,6.009635872652936,6.188864462772827,promotor
non-promoter-572,1.9898881305881346,3.9093064587536808,5.395243564495872,6.028991962451998,6.214838488746853,promotor
non-promoter-573,1.8925076019210751,3.7242005809036782,5.042404286256286,5.788544686783235,6.127112677030444,promotor
non-promoter-574,1.976592778779268,3.8085311771982004,5.13158633128941,5.881430744447807,6.162890436798801,promotor
non-promoter-575,1.9908781429925868,3.834952247477754,5.183483362556624,5.891108789347337,6.110942384850749,promotor
non-promoter-576,1.8714411490489813,3.5528921149686337,4.920763267592529,5.682587475161559,6.03302030692867,promotor
non-promoter-577,1.9821521196764442,3.872226993900512,5.335055115101398,5.942390840629391,6.162890436798801,promotor
non-promoter-578,1.9196552907984175,3.7370916903352307,5.040610495748992,5.72129965475969,6.058994332902697,promotor
non-promoter-579,1.9796322626759806,3.8755956336034303,5.249550210010721,6.003350936810974,6.188864462772827,promotor
non-promoter-580,1.98691194736513,3.844065446892761,5.170250684612109,5.839826738065286,6.162890436798801,promotor
non-promoter-581,1.8883858998100251,3.5543495482710896,4.861396736758443,5.656946449520538,5.961464787391957,promotor
non-promoter-582,1.9482021797836206,3.838260528808884,5.13285045116422,5.830148693165756,6.075164625082392,promotor
non-promoter-583,1.9709713055744702,3.8070463404113806,5.224233754314518,5.9777099111699465,6.162890436798801,promotor
non-promoter-584,1.8860801458853071,3.605851443099172,4.99303549473869,5.685980584219131,6.039386865314035,promotor
non-promoter-585,1.9571493990497748,3.801155046375914,5.244935931825907,5.9839948470119095,6.127112677030444,promotor
non-promoter-586,1.9898881305881344,3.8334948141752982,5.194303020433502,5.968031866270415,6.179060728978496,promotor
non-promoter-587,1.9732831460785674,3.8241471598395145,5.203858558435571,5.810792603366692,6.101138651056418,promotor
non-promoter-588,1.9869119473651298,3.862326145256009,5.4396710961962125,6.0802740137340505,6.240812514720878,promotor
non-promoter-589,1.9400223800370693,3.8159593844388437,5.325499577099329,6.0802740137340505,6.266786540694905,promotor
non-promoter-590,1.967819062814047,3.7922590603897124,5.161517065170426,5.804507667524729,6.1369164108247745,promotor
non-promoter-591,1.9970425090669612,3.816824450081392,5.293482804783115,6.003350936810972,6.179060728978496,promotor
non-promoter-592,1.9803494290107928,3.887991055511012,5.436320937886208,6.08027401373405,6.266786540694905,promotor
non-promoter-593,1.8802824045610977,3.6637856420481327,5.117823982712408,5.957073494831013,6.15308670300447,promotor
non-promoter-594,1.9248817999239942,3.794267665769974,5.26069684952004,5.968031866270416,6.214838488746853,promotor
non-promoter-595,1.941718660907704,3.7105547771300538,5.037260337438987,5.778866641883703,6.084968358876723,promotor
non-promoter-596,1.9739474887974748,3.7778900514789644,5.25910574801279,5.942390840629389,6.188864462772827,promotor
non-promoter-597,1.9527243751002783,3.7853889212757443,5.118353653344895,5.820470648266223,6.084968358876723,promotor
non-promoter-598,1.9533586786908408,3.7787551171215132,5.143670109041097,5.794829622625197,6.075164625082391,promotor
non-promoter-599,1.97187720556432,3.8472873522723017,5.309738659405196,5.916749814988364,6.188864462772827,promotor
non-promoter-600,1.9093423696217655,3.6458381596645224,4.800386368803581,5.625020488037548,6.02321657313434,promotor
non-promoter-601,1.9920602709884259,3.835877671492091,5.309738659405195,6.1315560650161,6.240812514720878,promotor
non-promoter-602,1.9739474887974748,3.879803280110343,5.309738659405196,5.926427859887895,6.162890436798801,promotor
non-promoter-603,1.9623230225905788,3.8065232906618003,5.414354640500011,6.019313917552467,6.162890436798801,promotor
non-promoter-604,1.976948685647897,3.841482434188424,5.354166191105537,6.044954943193491,6.214838488746852,promotor
non-promoter-605,1.9500087168513311,3.8629396979365165,5.379482646801738,6.070595968834518,6.214838488746853,promotor
non-promoter-606,1.9012880307931348,3.7168223865917227,5.1818922610493745,5.84611167390725,6.1369164108247745,promotor
non-promoter-607,1.9856263738161595,3.890234115812051,5.477398311276544,6.208479141939179,6.240812514720878,promotor
non-promoter-608,1.9357305002309706,3.7777783355326804,5.238200881501356,5.865467763706313,6.127112677030444,promotor
non-promoter-609,1.9653744479966802,3.7650510184657686,5.238730552133842,6.019313917552466,6.214838488746853,promotor
non-promoter-610,1.9157417430372354,3.7087834090041008,5.169808483297687,5.907071770088833,6.188864462772827,promotor
non-promoter-611,1.9462969190645103,3.783415334272577,5.21341409643764,5.830148693165755,6.162890436798801,promotor
non-promoter-612,1.9581977129195292,3.8514415777150472,5.400184824313127,5.926427859887894,6.136916410824775,promotor
non-promoter-613,1.961794715622934,3.798335515261131,5.144934228915904,5.865467763706311,6.127112677030444,promotor
non-promoter-614,1.9943652621262196,3.9134606841964277,5.382337868183798,6.1315560650161025,6.240812514720879,promotor
non-promoter-615,1.976948685647897,3.790634426587138,5.235380393823838,5.85578971880678,6.110942384850748,promotor
non-promoter-616,1.9741068172681409,3.7897110660624707,5.303533279713132,5.977709911169947,6.162890436798801,promotor
non-promoter-617,1.9924373927729695,3.9112005658541276,5.339996374918653,6.028991962451998,6.240812514720879,promotor
non-promoter-618,1.9892936331613535,3.8240587203982552,5.172663704679746,5.865467763706311,6.127112677030444,promotor
non-promoter-619,1.9533586786908408,3.8783013852822608,5.404799102497941,6.096236994475544,6.240812514720878,promotor
non-promoter-620,1.9544953762452772,3.8164824341884245,5.139021097151744,5.855789718806782,6.162890436798801,promotor
non-promoter-621,1.974913149574022,3.90120712279427,5.385688026493804,6.105915039375077,6.214838488746853,promotor
non-promoter-622,1.9633423029285266,3.8355890766632887,5.419295900317265,6.131556065016101,6.240812514720878,promotor
non-promoter-623,1.9935553899333285,3.871562083645508,5.376132488491733,6.003350936810973,6.240812514720878,promotor
non-promoter-624,1.9943652621262196,3.887448884230501,5.404799102497941,6.112199975217039,6.266786540694905,promotor
non-promoter-625,1.9716703014874302,3.8848315719929305,5.4807484695865485,6.0802740137340505,6.214838488746853,promotor
non-promoter-626,1.9248817999239942,3.6312860534074924,5.0796893000221965,5.8973937251893,6.162890436798801,promotor
non-promoter-627,1.9803494290107928,3.8850317273804746,5.357021412487596,6.0289919624519985,6.188864462772827,promotor
non-promoter-628,1.9697149752083492,3.775608873733467,5.208472836620385,5.9230347508303245,6.162890436798801,promotor
non-promoter-629,1.9892936331613535,3.8968849780075443,5.42391017850208,5.94239084062939,6.188864462772827,promotor
non-promoter-630,1.9648474028969376,3.802724195624654,5.341260494793461,6.028991962451998,6.214838488746852,promotor
non-promoter-631,1.9634369390767952,3.8052749722854267,5.210063938127635,5.913356705930794,6.188864462772827,promotor
non-promoter-632,1.915839018431767,3.6916222312041787,5.024557330126957,5.71790654570212,6.02321657313434,promotor
non-promoter-633,1.9935553899333283,3.9332946587877533,5.303533279713131,5.952068885528919,6.1369164108247745,promotor
non-promoter-634,1.961649754724104,3.8769666909542977,5.406390204005191,6.044954943193493,6.240812514720878,promotor
non-promoter-635,1.9623230225905788,3.8352058239294617,5.373277267109675,6.0255988533944285,6.179060728978496,promotor
non-promoter-636,1.9877604134275972,3.904226809296597,5.325499577099328,6.003350936810973,6.136916410824775,promotor
non-promoter-637,1.9659902819357726,3.7726293681652683,5.115003495034888,5.891108789347339,6.188864462772827,promotor
non-promoter-638,1.9832995220211747,3.9156083677485825,5.490304007588619,6.096236994475544,6.188864462772827,promotor
non-promoter-639,1.9462840235787549,3.7168053285504605,5.1059428939607665,5.852396609749212,6.117308943236113,promotor
non-promoter-640,1.9739474887974748,3.85547512767297,5.325499577099328,6.003350936810972,6.162890436798801,promotor
non-promoter-641,1.8818692611717769,3.7170589050021685,5.229175014131773,5.907071770088833,6.162890436798801,promotor
non-promoter-642,1.9718772055643197,3.79511360988159,5.21341409643764,5.932712795729856,6.188864462772827,promotor
non-promoter-643,1.9741032773811307,3.843979070941171,5.273602545832115,6.019313917552467,6.214838488746853,promotor
non-promoter-644,1.9723922221490908,3.7881741528572945,5.173600842922113,5.942390840629389,6.188864462772827,promotor
non-promoter-645,1.9832995220211744,3.8182538023143775,5.279807925524178,6.044954943193492,6.240812514720878,promotor
non-promoter-646,1.939416459970242,3.780998177422551,5.264047007830046,5.86546776370631,6.110942384850749,promotor
non-promoter-647,1.9819309237264324,3.903703759547018,5.403534982623134,6.003350936810971,6.188864462772827,promotor
non-promoter-648,1.9607573031877168,3.8180193473936,5.292713621836254,6.070595968834519,6.240812514720878,promotor
non-promoter-649,1.9755444649095137,3.822575947101104,5.173600842922113,6.003350936810973,6.240812514720878,promotor
non-promoter-650,1.8918496754126621,3.6282473709916383,5.043668406131094,5.75951055208464,5.987438813365984,promotor
non-promoter-651,1.994446313862805,3.8241471598395136,5.298919001528318,6.009635872652936,6.188864462772827,promotor
non-promoter-652,1.925149198764209,3.7623625082789105,5.315944039097259,5.8877156802897685,6.1369164108247745,promotor
non-promoter-653,1.923695934783344,3.712737479059303,5.1880976407414385,5.952068885528919,6.162890436798801,promotor
non-promoter-654,1.9231424099320502,3.71205285404691,5.101001634143511,5.870472373008404,6.162890436798801,promotor
non-promoter-655,1.9773732457877882,3.80478415857941,5.198917298618316,5.958353821370885,6.214838488746853,promotor
non-promoter-656,1.9883036207569011,3.8822464957989236,5.309738659405195,6.028991962451999,6.188864462772827,promotor
non-promoter-657,1.9564167759760478,3.85983157199293,5.239994672008651,6.0193139175524655,6.214838488746853,promotor
non-promoter-658,1.9877604134275972,3.9024897407038766,5.366576950489664,5.891108789347339,6.136916410824775,promotor
non-promoter-659,1.9000272679453158,3.7379910555110123,5.116762551837644,5.999957827753403,6.214838488746853,promotor
non-promoter-660,1.9244085668850714,3.7164824341884235,5.061515362260424,5.769188596984172,6.110942384850749,promotor
non-promoter-661,1.9832995220211744,3.7670939233792633,5.108798115342824,5.724191481544084,6.0330203069286705,promotor
non-promoter-662,1.9634369390767952,3.8453480648023675,5.23252517244178,5.8717526995482725,6.1369164108247745,promotor
non-promoter-663,1.995384170811603,3.9243816147602906,5.506064925282751,6.157197090657128,6.266786540694905,promotor
non-promoter-664,1.9426068201569628,3.8155227106408534,5.290627583401057,6.019313917552467,6.214838488746853,promotor
non-promoter-665,1.9856263738161597,3.9021668463418404,5.477398311276546,6.12187802011657,6.266786540694905,promotor
non-promoter-666,1.920520616925892,3.727166846341841,5.115003495034889,5.871752699548276,6.0913349172620865,promotor
non-promoter-667,1.9819309237264324,3.8006840730446907,5.232030235513832,5.916749814988364,6.188864462772827,promotor
non-promoter-668,1.9532229366900415,3.7986563461334977,5.274866665706924,5.968031866270416,6.162890436798801,promotor
non-promoter-669,1.981261195746968,3.7897110660624698,5.188097640741438,5.952068885528921,6.188864462772827,promotor
non-promoter-670,1.9803464138951994,3.888662903073641,5.417209861882069,6.054632988093025,6.214838488746853,promotor
non-promoter-671,1.7833835755425442,3.513376371734507,4.841429008489376,5.528741321315408,5.9972425471603135,promotor
non-promoter-672,1.8798351147588848,3.673456190745953,5.065926951445193,5.775473532826135,6.110942384850748,promotor
non-promoter-673,1.983588047541953,3.8718849780075435,5.350816032795532,6.028991962451998,6.214838488746852,promotor
non-promoter-674,1.9153211873338971,3.739239373887386,5.072662001769745,5.8973937251893,6.188864462772827,promotor
non-promoter-675,1.948974166005252,3.7238585650107106,5.237466432259035,5.993672891911442,6.214838488746853,promotor
non-promoter-676,1.9610523736591818,3.745855936549646,5.168986564737299,5.891108789347337,6.162890436798801,promotor
non-promoter-677,1.9733286397427887,3.837971933980081,5.193038900558694,5.881430744447806,6.162890436798801,promotor
non-promoter-678,1.9803494290107928,3.802743317155586,5.313088817715201,6.019313917552467,6.240812514720879,promotor
non-promoter-679,1.9533586786908406,3.855475127672971,5.389038184803808,6.1315560650161025,6.266786540694905,promotor
non-promoter-680,1.9431049430363634,3.839456770766901,5.391893406185866,6.096236994475545,6.188864462772827,promotor
non-promoter-681,1.9571493990497748,3.853449464251448,5.309738659405196,5.948675776471353,6.162890436798801,promotor
non-promoter-682,1.981261195746968,3.8420075474276736,5.2989190015283185,6.009635872652936,6.214838488746853,promotor
non-promoter-683,1.9462840235787549,3.6902684153452845,5.086831817956628,5.900786834246869,6.136916410824775,promotor
non-promoter-684,1.9801009284083202,3.8547498590461777,5.384423906618994,6.054632988093024,6.240812514720878,promotor
non-promoter-685,1.9851283028994489,3.849670209589094,5.385688026493803,6.019313917552466,6.214838488746853,promotor
non-promoter-686,1.9623230225905788,3.7758453921439132,5.184747482431432,5.897393725189301,6.188864462772827,promotor
non-promoter-687,1.9716703014874306,3.8649112214500136,5.372013147234865,6.019313917552465,6.240812514720878,promotor
non-promoter-688,1.9943652621262196,3.806288835741023,5.045754444566292,5.788544686783234,6.1369164108247745,promotor
non-promoter-689,1.9723922221490908,3.8359119710253236,5.319294197407264,5.942390840629386,6.1369164108247745,promotor
non-promoter-690,1.9454355575162876,3.7650339604245064,5.197653178743507,5.968031866270415,6.188864462772827,promotor
non-promoter-691,1.9785839488062262,3.795636659631171,5.320885298914515,5.977709911169947,6.110942384850749,promotor
non-promoter-692,1.945739110874523,3.679278166871093,5.084745779521431,5.891108789347336,6.214838488746853,promotor
non-promoter-693,1.9577284738360052,3.807805908571407,5.224233754314517,5.9327127957298575,6.188864462772827,promotor
non-promoter-694,1.9701533218853364,3.754603124722799,5.0664566220776805,5.794829622625196,6.162890436798801,promotor
non-promoter-695,1.991122414039628,3.841682589575967,5.188097640741438,5.948675776471352,6.188864462772827,promotor
non-promoter-696,1.9627107119145406,3.867528533687585,5.289363463526249,5.830148693165756,5.997242547160314,promotor
non-promoter-697,1.9794979478327321,3.8732217358251777,5.202594438560763,5.666624494420067,5.981072254980619,promotor
non-promoter-698,1.9395053307236358,3.6118697567006284,5.013737672250078,5.785151577725663,6.023216573134339,promotor
non-promoter-699,1.956797577182739,3.7476445461675696,5.1656016727227545,5.9327127957298575,6.188864462772826,promotor
non-promoter-700,1.9961046521181633,3.931321071784587,5.3180300775324545,5.993672891911441,6.240812514720878,promotor
non-promoter-701,1.9935553899333285,3.930886461476267,5.414681622132453,5.983994847011909,6.214838488746852,promotor
non-promoter-702,1.991122414039628,3.917005483938004,5.390629286311058,5.942390840629389,6.214838488746853,promotor
non-promoter-703,1.9864010114545017,3.9129396979365167,5.461637393582411,6.105915039375076,6.266786540694905,promotor
non-promoter-704,1.983588047541953,3.9364007212416716,5.512270304974815,6.054632988093024,6.214838488746853,promotor
non-promoter-705,1.915324831925262,3.6865811618718256,4.939874343596667,5.778866641883702,6.101138651056418,promotor
non-promoter-706,1.8358862400646117,3.597521807193078,4.933668963904602,5.6346985329370805,6.02321657313434,promotor
non-promoter-707,1.9566355596866205,3.774381614760291,5.183156380924182,5.942390840629391,6.214838488746853,promotor
non-promoter-708,1.9532229366900415,3.783111561441472,5.238730552133844,6.003350936810973,6.214838488746853,promotor
non-promoter-709,1.9883036207569014,3.8780127904534565,5.376132488491733,6.0289919624519985,6.240812514720879,promotor
non-promoter-710,1.9716703014874306,3.805798022035007,5.218028374622453,5.846111673907249,6.1369164108247745,promotor
non-promoter-711,1.9520692869361014,3.7093085222433504,5.169278812665201,5.897393725189301,6.136916410824775,promotor
non-promoter-712,1.9851283028994489,3.9138973579944176,5.319294197407265,5.977709911169947,6.214838488746853,promotor
non-promoter-713,1.9821521196764442,3.822810402021881,5.254491469827976,6.054632988093023,6.266786540694905,promotor
non-promoter-714,1.937608902812895,3.729999617586659,5.132523469531776,5.968031866270413,6.214838488746852,promotor
non-promoter-715,1.9877604134275972,3.915145676370791,5.382337868183798,6.0289919624519985,6.214838488746853,promotor
non-promoter-716,1.9935553899333285,3.930886461476267,5.414681622132453,5.983994847011909,6.214838488746852,promotor
non-promoter-717,1.939311654838755,3.7281589315503783,5.152695976410679,5.814185712424259,5.997242547160313,promotor
non-promoter-718,1.989194544686378,3.900716309088254,5.342816862596171,5.947395449931481,6.153086703004471,promotor
non-promoter-719,1.9892936331613535,3.84406751038243,5.385688026493804,6.044954943193492,6.240812514720878,promotor
non-promoter-720,1.9382625747467113,3.8033013852822606,5.406390204005192,6.070595968834519,6.214838488746853,promotor
non-promoter-721,1.9446948441307086,3.7519666909542964,5.116559862837599,5.7788666418837025,6.0330203069286705,promotor
non-promoter-722,1.8830093400418701,3.654654482297294,5.2087998182528255,5.907071770088831,6.101138651056417,promotor
non-promoter-723,1.9681525122917436,3.8829717644257173,5.368662988924861,6.105915039375076,6.240812514720879,promotor
non-promoter-724,1.887749655589193,3.7139126616141236,4.946079723288731,5.6313054238795095,5.9972425471603135,promotor
non-promoter-725,1.907994774035041,3.749923786040802,5.290627583401058,5.8301486931657545,6.101138651056418,promotor
non-promoter-726,1.98691194736513,3.836691379560144,5.232525172441779,5.881430744447805,6.1369164108247745,promotor
non-promoter-727,1.9358245357051223,3.7199177350855432,5.090951159213495,5.751408828421187,5.960167833234687,promotor
non-promoter-728,1.9755444649095137,3.8234561907459543,5.296832963093121,6.044954943193494,6.266786540694905,promotor
non-promoter-729,1.9935553899333285,3.858381034739344,5.391893406185866,6.044954943193493,6.188864462772827,promotor
non-promoter-730,1.9462969190645103,3.8458902360828793,5.197653178743506,5.881430744447806,6.075164625082392,promotor
non-promoter-731,1.9539971562893519,3.7981524179148494,5.246200051700716,5.993672891911441,6.162890436798801,promotor
non-promoter-732,1.9943652621262196,3.8647110660624704,5.238730552133842,5.8301486931657545,6.101138651056418,promotor
non-promoter-733,1.966692817735743,3.810877671492092,5.305124381220382,6.009635872652936,6.214838488746853,promotor
non-promoter-734,1.9832995220211744,3.8020180485287924,5.313088817715201,6.12187802011657,6.240812514720879,promotor
non-promoter-735,1.9581977129195292,3.8291536734750435,5.255755589702785,5.891108789347338,6.110942384850749,promotor
non-promoter-736,1.9832995220211747,3.8551522333109345,5.41435464050001,5.932712795729859,6.110942384850748,promotor
non-promoter-737,1.983588047541953,3.783817708537334,5.247756419503426,5.907071770088831,6.127112677030444,promotor
non-promoter-738,1.9358245357051223,3.7688302731281222,5.249550210010719,5.993672891911439,6.188864462772827,promotor
non-promoter-739,1.9898881305881342,3.9195884966423407,5.436320937886208,5.977709911169946,6.188864462772827,promotor
non-promoter-740,1.9633423029285266,3.8496702095890942,5.369927108799669,6.0802740137340505,6.240812514720879,promotor
non-promoter-741,1.9697149752083492,3.8846636526489506,5.374868368616926,6.105915039375074,6.266786540694905,promotor
non-promoter-742,1.9355493528177607,3.8123414488757135,5.05530998256836,5.798222731682766,6.162890436798801,promotor
non-promoter-743,1.9334771973231129,3.771361928257964,5.360371570797599,6.044954943193494,6.266786540694905,promotor
non-promoter-744,1.9898881305881346,3.8381741528572935,5.219619476129704,5.8814307444478064,6.162890436798801,promotor
non-promoter-745,1.9935553899333285,3.8711597093807506,5.3603715707976,6.003350936810972,6.188864462772827,promotor
non-promoter-746,1.975431706045803,3.7597431325516713,5.153225647043166,5.862074654648742,6.162890436798801,promotor
non-promoter-747,1.9898881305881342,3.8364027847313404,5.210063938127636,5.881430744447807,6.117308943236114,promotor
non-promoter-748,1.974913149574022,3.878938214467794,5.366576950489664,6.035276898293958,6.214838488746852,promotor
non-promoter-749,1.9739474887974746,3.817005483938004,5.208472836620385,5.7948296226251985,6.058994332902697,promotor
non-promoter-750,1.9732831460785674,3.83701221043251,5.272338425957306,5.958353821370881,6.162890436798801,promotor
non-promoter-751,1.9803464138951994,3.765993683972077,5.213414096437641,5.9264278598878946,6.162890436798801,promotor
non-promoter-752,1.9648474028969374,3.850106883387085,5.3603715707976,5.977709911169947,6.162890436798801,promotor
non-promoter-753,1.9566355596866205,3.8319579009701217,5.335055115101397,5.900786834246869,6.058994332902697,promotor
non-promoter-754,1.9979334329964378,3.9343064587536816,5.4396710961962125,5.977709911169946,6.214838488746853,promotor
non-promoter-755,1.9539971562893519,3.800535275231642,5.20226745692832,5.932712795729857,6.1369164108247745,promotor
non-promoter-756,1.904052895593593,3.7413336363753755,5.203858558435571,5.891108789347337,6.188864462772827,promotor
non-promoter-757,1.9683464016642536,3.8608776714920907,5.37821852692693,6.0289919624519985,6.240812514720878,promotor
non-promoter-758,1.9701533218853364,3.811925834480921,5.311329760912446,6.03527689829396,6.214838488746852,promotor
non-promoter-759,1.8363446421374903,3.56349704721933,4.802071364014887,5.6438752955634355,5.97633812541438,promotor
non-promoter-760,1.8424068364104444,3.5275240402371106,4.830317102684596,5.564060391855964,5.960167833234684,promotor
non-promoter-761,1.9935553899333285,3.930886461476267,5.414681622132453,5.983994847011909,6.214838488746852,promotor
non-promoter-762,1.9856263738161597,3.853012790453458,5.349551912920722,5.9230347508303245,6.188864462772827,promotor
non-promoter-763,1.976948685647897,3.839185952823221,5.324235457224519,6.060917923934987,6.240812514720879,promotor
non-promoter-764,1.991122414039628,3.8367236156037077,5.189361760616246,5.958353821370883,6.266786540694905,promotor
non-promoter-765,1.8910611120726526,3.624904664509871,5.072335020137302,5.788544686783232,6.110942384850749,promotor
non-promoter-766,1.9924373927729695,3.8935423971431806,5.401448944187936,6.1315560650161025,6.240812514720879,promotor
non-promoter-767,1.9039942719952867,3.7302749722854274,5.265311127704853,5.923034750830326,6.1369164108247745,promotor
non-promoter-768,1.986118315303901,3.792547655218516,5.194303020433503,5.916749814988363,6.240812514720879,promotor
non-promoter-769,1.851745929349116,3.61523411581205,4.899531419448653,5.558106629718655,5.981072254980619,promotor
non-promoter-770,1.8454400799682669,3.619013370474404,4.930318805594598,5.7885446867832355,6.162890436798801,promotor
non-promoter-771,1.974937501201927,3.763899421484087,5.0486096659483515,5.80450766752473,6.110942384850749,promotor
non-promoter-772,1.9607573031877168,3.772844701555115,5.236644513698647,6.054632988093025,6.214838488746853,promotor
non-promoter-773,1.949805352661452,3.8158969625773858,5.249550210010721,5.993672891911441,6.214838488746852,promotor
non-promoter-774,1.9996728229883816,3.9072464957989244,5.469928811709671,6.03527689829396,6.188864462772827,promotor
non-promoter-775,1.9739474887974746,3.8751582409615795,5.322149418789322,5.913356705930793,6.188864462772827,promotor
non-promoter-776,1.998781899058905,3.876118683353011,5.395243564495872,6.019313917552466,6.240812514720878,promotor
non-promoter-777,1.924669457872658,3.82472156716359,5.359107450922791,6.0289919624519985,6.214838488746853,promotor
non-promoter-778,1.9883036207569014,3.913697202606875,5.4869538492786125,6.182838116298153,6.240812514720878,promotor
non-promoter-779,1.979411572061995,3.8884606841964273,5.436320937886208,6.131556065016102,6.240812514720878,promotor
non-promoter-780,1.9678067342219596,3.77438161476029,5.194303020433503,6.0289919624519985,6.240812514720879,promotor
